specI	genomeID	kingdom	phylum	class	order	family	genus	species	assembly_status	Marker_lineage	checkM_completness	checkM_contamination
specI_v3_Cluster2326	477.SAMN05217631	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella_lacunata	WGS	o__Pseudomonadales_(UID4679)	97.4	0.82
specI_v3_Cluster2326	477.SAMN06556471	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella_lacunata	WGS	o__Pseudomonadales_(UID4679)	97.26	0.27
specI_v3_Cluster710	47715.SAMEA3158499	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.32	0.08
specI_v3_Cluster710	47715.SAMEA3879648	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN02983263	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0.54
specI_v3_Cluster710	47715.SAMN03120606	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.41	0.03
specI_v3_Cluster710	47715.SAMN03154065	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.24	0
specI_v3_Cluster710	47715.SAMN03154069	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196618	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196619	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.35	0.43
specI_v3_Cluster710	47715.SAMN03196620	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.08	0.22
specI_v3_Cluster710	47715.SAMN03196621	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.14	0.24
specI_v3_Cluster710	47715.SAMN03196622	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.29	0.05
specI_v3_Cluster710	47715.SAMN03196623	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0.04
specI_v3_Cluster710	47715.SAMN03196624	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.37	0
specI_v3_Cluster710	47715.SAMN03196627	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.32	0
specI_v3_Cluster710	47715.SAMN03196629	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.9	0.04
specI_v3_Cluster710	47715.SAMN03196630	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.18	0.65
specI_v3_Cluster710	47715.SAMN03196633	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.86	0.25
specI_v3_Cluster710	47715.SAMN03196634	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.14	1.16
specI_v3_Cluster710	47715.SAMN03196635	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.28	0.54
specI_v3_Cluster710	47715.SAMN03196637	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.41	0
specI_v3_Cluster710	47715.SAMN03196638	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196639	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.67	0
specI_v3_Cluster710	47715.SAMN03196640	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.35	0
specI_v3_Cluster710	47715.SAMN03196641	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.35	0.18
specI_v3_Cluster710	47715.SAMN03196642	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196643	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196644	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0.27
specI_v3_Cluster710	47715.SAMN03196645	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.32	0
specI_v3_Cluster710	47715.SAMN03196647	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196648	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.35	0.72
specI_v3_Cluster710	47715.SAMN03196649	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.37	0.14
specI_v3_Cluster710	47715.SAMN03196650	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.91	0
specI_v3_Cluster710	47715.SAMN03196651	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03196652	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.18	0.65
specI_v3_Cluster710	47715.SAMN03196661	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.4	0
specI_v3_Cluster710	47715.SAMN03197377	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03197407	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	100	0
specI_v3_Cluster710	47715.SAMN03197509	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03197721	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03197739	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03197902	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03197912	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.32	0
specI_v3_Cluster710	47715.SAMN03197978	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03197995	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.91	0
specI_v3_Cluster710	47715.SAMN03198077	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.78	0.05
specI_v3_Cluster710	47715.SAMN03198100	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03198113	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.91	0.04
specI_v3_Cluster710	47715.SAMN03198163	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0.91
specI_v3_Cluster710	47715.SAMN03198164	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.09	0
specI_v3_Cluster710	47715.SAMN03198209	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03465328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03766173	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.82	0
specI_v3_Cluster710	47715.SAMN03766175	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.32	0
specI_v3_Cluster710	47715.SAMN03766748	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN03769466	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0.54
specI_v3_Cluster710	47715.SAMN03769470	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	96.2	0.54
specI_v3_Cluster710	47715.SAMN03769471	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.26	0.14
specI_v3_Cluster710	47715.SAMN04366754	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN04404358	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	Complete	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN04530063	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	Complete	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN05257120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0.6
specI_v3_Cluster710	47715.SAMN05513711	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	Complete	g__Lactobacillus_(UID436)	99.35	0
specI_v3_Cluster710	47715.SAMN05717709	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN05915695	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.39	0
specI_v3_Cluster710	47715.SAMN05915696	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.25	0
specI_v3_Cluster710	47715.SAMN05915697	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN05915698	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.39	0
specI_v3_Cluster710	47715.SAMN06161581	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	97.78	0
specI_v3_Cluster710	47715.SAMN06161582	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.74	0
specI_v3_Cluster710	47715.SAMN06196449	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	Complete	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN06233883	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	98.55	0
specI_v3_Cluster710	47715.SAMN06479972	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	Complete	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster710	47715.SAMN06480070	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	WGS	g__Lactobacillus_(UID436)	99.46	0
specI_v3_Cluster1455	47716.SAMN02645191	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_olivaceus	WGS	g__Streptomyces_(UID2055)	99.84	0.09
specI_v3_Cluster609	47716.SAMN02645259	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_olivaceus	WGS	f__Streptomycetaceae_(UID2048)	99.57	0.07
specI_v3_Cluster1397	477195.SAMN04395162	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_sp._LY4	WGS	f__Rhizobiaceae_(UID3564)	99.27	0.8
specI_v3_Cluster1397	477196.SAMN04395163	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_sp._TS43	WGS	f__Rhizobiaceae_(UID3564)	99.62	0.82
specI_v3_Cluster1397	477197.SAMN04395164	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_sp._TS45	WGS	f__Rhizobiaceae_(UID3564)	99.67	0.8
specI_v3_Cluster660	477245.SAMN03329629	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_cyaneogriseus	Complete	f__Streptomycetaceae_(UID2048)	99.57	0.64
specI_v3_Cluster1899	47761.SAMN02645378	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_ochraceiscleroticus	WGS	g__Streptomyces_(UID2052)	99.91	2.65
specI_v3_Cluster1893	47763.SAMN02645328	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_lydicus	WGS	g__Streptomyces_(UID2052)	99.91	2.25
specI_v3_Cluster1887	47763.SAMN02864172	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_lydicus	Complete	g__Streptomyces_(UID2052)	99.91	0.69
specI_v3_Cluster1893	47763.SAMN05725998	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_lydicus	Complete	g__Streptomyces_(UID2052)	99.91	2.02
specI_v3_Cluster1893	47763.SAMN06251699	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_lydicus	Complete	g__Streptomyces_(UID2052)	99.91	2.61
specI_v3_Cluster4069	47770.SAMN03854351	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	2.77
specI_v3_Cluster4069	47770.SAMN03893599	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	98.7	0.09
specI_v3_Cluster4069	47770.SAMN03893600	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	98.9	0.82
specI_v3_Cluster4069	47770.SAMN03893601	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0
specI_v3_Cluster4069	47770.SAMN03893602	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0.06
specI_v3_Cluster4069	47770.SAMN03893603	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0.44
specI_v3_Cluster4069	47770.SAMN03893604	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.68	2.27
specI_v3_Cluster4069	47770.SAMN03893605	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0.54
specI_v3_Cluster4069	47770.SAMN03893606	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	2.77
specI_v3_Cluster4069	47770.SAMN04498476	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0.65
specI_v3_Cluster4069	47770.SAMN05244202	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0.09
specI_v3_Cluster4069	47770.SAMN05513271	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	1.58
specI_v3_Cluster4069	47770.SAMN06624125	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_crispatus	WGS	g__Lactobacillus_(UID377)	99.03	0.09
specI_v3_Cluster6325	478.SAMN04994741	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella_nonliquefaciens	WGS	o__Pseudomonadales_(UID4679)	96.85	0.62
specI_v3_Cluster6325	478.SAMN05214002	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella_nonliquefaciens	WGS	o__Pseudomonadales_(UID4679)	96.85	0.41
specI_v3_Cluster6325	478.SAMN05214262	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella_nonliquefaciens	WGS	o__Pseudomonadales_(UID4679)	96.85	0.41
specI_v3_Cluster95	478004.SAMN02436281	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_coli	WGS	f__Enterobacteriaceae_(UID5124)	99.31	0.07
specI_v3_Cluster95	478005.SAMN02436174	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_coli	WGS	f__Enterobacteriaceae_(UID5124)	99.35	0.37
specI_v3_Cluster95	478008.SAMN02436283	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_coli	WGS	f__Enterobacteriaceae_(UID5124)	99.59	0.73
specI_v3_Cluster6326	478009.SAMEA3138275	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium_salinarum	WGS	f__Halobacteriaceae_(UID84)	97.91	0
specI_v3_Cluster4309	47839.PRJEB5744	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_triplex	WGS	g__Mycobacterium_(UID1816)	99.46	0.56
specI_v3_Cluster4309	47839.SAMN04216955	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_triplex	WGS	g__Mycobacterium_(UID1816)	99.54	0.56
specI_v3_Cluster884	478433.SAMN02400339	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_tuberculosis	WGS	g__Mycobacterium_(UID1816)	99.75	0
specI_v3_Cluster884	478433.SAMN02471107	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_tuberculosis	WGS	g__Mycobacterium_(UID1816)	99.64	0
specI_v3_Cluster884	478433.SAMN03081422	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_tuberculosis	Complete	g__Mycobacterium_(UID1816)	99.75	0
specI_v3_Cluster884	478434.SAMN00763683	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_tuberculosis	Complete	g__Mycobacterium_(UID1816)	99.75	0
specI_v3_Cluster884	478434.SAMN02400340	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_tuberculosis	WGS	g__Mycobacterium_(UID1816)	99.75	0
specI_v3_Cluster884	478435.SAMN00103288	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium_tuberculosis	Complete	g__Mycobacterium_(UID1816)	99.75	0
specI_v3_Cluster738	47850.SAMN04488386	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_aurantiaca	WGS	o__Actinomycetales_(UID1696)	100	0.53
specI_v3_Cluster750	47853.SAMN03295202	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_carbonacea	WGS	o__Actinomycetales_(UID1696)	99.82	0.26
specI_v3_Cluster750	47853.SAMN04488106	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_carbonacea	WGS	o__Actinomycetales_(UID1696)	100	2.11
specI_v3_Cluster744	47854.SAMN04488485	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_chersina	WGS	o__Actinomycetales_(UID1696)	100	1.32
specI_v3_Cluster1804	478547.SAMN02470701	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_jejuni	Complete	g__Campylobacter_(UID3076)	99.53	0.11
specI_v3_Cluster738	47863.SAMN02645346	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_globosa	WGS	o__Actinomycetales_(UID1696)	100	0
specI_v3_Cluster738	47872.SAMN02645246	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora_purpureochromogenes	WGS	o__Actinomycetales_(UID1696)	100	0.53
